"t","u","f"
0.,0.,0.
0.01,4.1774720135838e-6,0.2511620781172535
0.02,0.000033315746196533195,0.501332934257217
0.03,0.00011204434979877661,0.7495252583428984
0.04,0.0002645409929401147,0.9947595486594192
0.05,0.0005144338253438531,1.2360679774997896
0.06,0.0008847059364953875,1.4724982107387117
0.07,0.001397602475825462,1.7031171662602909
0.08,0.002074540759167042,1.9270146964068613
0.09,0.002936023715935759,2.1433071799159866
0.1,0.004001557018291131,2.3511410091698925
0.11,0.005289570218989216,2.5496959589947585
0.12,0.006817342208810274,2.7381884237147545
0.13,0.008600931287382287,2.915874509685646
0.14,0.010655110123007353,3.082052971103157
0.15,0.012993305857790308,3.23606797749979
0.16,0.015627545594051294,3.3773117020080603
0.17,0.018568407476762413,3.505226720175455
0.18,0.021824977564643574,3.6193082098640783
0.19,0.025404812659707524,3.7191059435530054
0.2,0.02931390924151298,3.804226065180614
0.21,0.033556678628284334,3.8743326445145243
0.22,0.03813592846247388,3.9291490029147544
0.23,0.04305285059337164,3.9684588052579115
0.24,0.04830701540411378,3.9921069137130862
0.25,0.053896372604998695,4.
0.26,0.059817258489491876,3.9921069137130862
0.27,0.0660644096237857,3.968458805257911
0.28,0.07263098291538432,3.9291490029147544
0.29,0.07950858198099728,3.8743326445145247
0.3,0.0866872897091606,3.8042260651806146
0.31,0.09415570688854565,3.719105943553006
0.32,0.10190099674897338,3.619308209864078
0.33,0.10990893523880478,3.505226720175454
0.34,0.11816396683973816,3.37731170200806
0.35000000000000003,0.1266492656981787,3.23606797749979
0.36,0.1353468018313583,3.082052971103157
0.37,0.14423741214635047,2.9158745096856458
0.38,0.153300875991124,2.7381884237147553
0.39,0.16251599493888436,2.5496959589947594
0.4,0.1718606764902437,2.351141009169893
0.41000000000000003,0.18131202136228755,2.1433071799159866
0.42,0.19084641401944968,1.9270146964068624
0.43,0.2004396160883012,1.7031171662602915
0.44,0.21006686228697993,1.4724982107387126
0.45,0.21970295849005098,1.23606797749979
0.46,0.22932238154116139,0.9947595486594193
0.47000000000000003,0.23889938041894354,0.7495252583428983
0.48,0.24840807835628526,0.5013329342572181
0.49,0.2578225755093068,0.25116207811725433
0.5,0.2671170517702219,4.898587196589413e-16
0.51,0.2762658693176795,-0.2511620781172534
0.52,0.2852436744992207,-0.5013329342572171
0.53,0.29402549864311334,-0.7495252583428991
0.54,0.3025868574010515,-0.9947595486594201
0.55,0.31090384822899997,-1.236067977499791
0.56,0.31895324562080835,-1.4724982107387132
0.5700000000000001,0.32671259371808475,-1.7031171662602906
0.58,0.33416029593017477,-1.92701469640686
0.59,0.3412757012098805,-2.1433071799159857
0.6,0.3480391866437576,-2.351141009169892
0.61,0.354432236030367,-2.5496959589947585
0.62,0.36043751413568925,-2.738188423714755
0.63,0.3660389363319694,-2.9158745096856453
0.64,0.371221733344473,-3.0820529711031575
0.65,0.3759725108499489,-3.2360679774997894
0.66,0.3802793036908964,-3.377311702008061
0.67,0.38413162449099547,-3.5052267201754543
0.68,0.38752050647914554,-3.619308209864079
0.6900000000000001,0.39043854035241293,-3.719105943553006
0.7000000000000001,0.39287990503171755,-3.804226065180614
0.71,0.39484039218818484,-3.874332644514524
0.72,0.3963174244426746,-3.929149002914755
0.73,0.3973100671659681,-3.968458805257911
0.74,0.3978190338323489,-3.9921069137130862
0.75,0.3978466849047535,-4.
0.76,0.3973970202551942,-3.9921069137130862
0.77,0.39647566514967647,-3.9684588052579115
0.78,0.3950898498522204,-3.929149002914755
0.79,0.3932483829277898,-3.8743326445145243
0.8,0.3909616183487916,-3.8042260651806146
0.81,0.38824141653426913,-3.719105943553005
0.8200000000000001,0.38510109947485305,-3.6193082098640783
0.8300000000000001,0.38155540011988137,-3.5052267201754534
0.84,0.37762040622573856,-3.377311702008062
0.85,0.3733134988863298,-3.2360679774997902
0.86,0.3686532859875939,-3.0820529711031583
0.87,0.3636595308479835,-2.915874509685646
0.88,0.3583530763258586,-2.738188423714756
0.89,0.3527557646926117,-2.5496959589947585
0.9,0.34689035358706816,-2.3511410091698934
0.91,0.3407804283821698,-2.1433071799159853
0.92,0.33445031130910713,-1.9270146964068613
0.93,0.32792496769686835,-1.7031171662602889
0.9400000000000001,0.32122990969655424,-1.4724982107387115
0.9500000000000001,0.31439109786974884,-1.2360679774997907
0.96,0.30743484102864954,-0.9947595486594214
0.97,0.3003876947225766,-0.7495252583428987
0.98,0.29327635877082403,-0.5013329342572186
0.99,0.2861275742455757,-0.25116207811725305
1.,0.27896802031078244,-9.797174393178826e-16
1.01,0.27182421132348034,0.2511620781172511
1.02,0.2647223946029785,0.5013329342572167
1.03,0.2576884492707244,0.7495252583428968
1.04,0.25074778655943647,0.9947595486594195
1.05,0.24392525198427895,1.2360679774997887
1.06,0.23724502976153175,1.4724982107387128
1.07,0.2307305498513279,1.7031171662602902
1.08,0.2244043979906793,1.9270146964068626
1.09,0.21828822907122117,2.1433071799159866
1.1,0.21240268420290015,2.3511410091698943
1.11,0.20676731179029864,2.54969595899476
1.12,0.2014004929324416,2.738188423714757
1.1300000000000001,0.19631937143988792,2.9158745096856475
1.1400000000000001,0.1915397887446817,3.082052971103157
1.1500000000000001,0.18707622395943208,3.236067977499791
1.16,0.1829417393214827,3.377311702008059
1.17,0.17914793123686837,3.5052267201754526
1.18,0.17570488711667887,3.6193082098640774
1.19,0.1726211481755774,3.7191059435530045
1.2,0.1699036783387092,3.804226065180614
1.21,0.16755783937912458,3.874332644514524
1.22,0.16558737238326135,3.9291490029147544
1.23,0.16399438561706042,3.968458805257911
1.24,0.16277934884003148,3.9921069137130862
1.25,0.16194109408914742,4.
1.26,0.16147682292891283,3.9921069137130862
1.27,0.16138212013844247,3.9684588052579115
1.28,0.161650973780981,3.9291490029147544
1.29,0.16227580157612004,3.8743326445145243
1.3,0.16324748347009066,3.8042260651806146
1.31,0.16455540027506127,3.7191059435530067
1.32,0.16618747822441823,3.619308209864077
1.33,0.1681302392676717,3.5052267201754534
1.34,0.17036885690597556,3.3773117020080603
1.35,0.17288721734739076,3.2360679774997902
1.36,0.17566798574003986,3.0820529711031543
1.37,0.1786926772212544,2.915874509685644
1.3800000000000001,0.18194173250182302,2.7381884237147536
1.3900000000000001,0.18539459768655886,2.549695958994759
1.4000000000000001,0.18902980801567784,2.3511410091698934
1.41,0.19282507519603104,2.143307179915989
1.42,0.1967573779770533,1.9270146964068648
1.43,0.20080305561350806,1.7031171662602957
1.44,0.20493790384570415,1.472498210738712
1.45,0.2091372730179473,1.2360679774997911
1.46,0.2133761679475441,0.994759548659422
1.47,0.21762934914977672,0.7495252583429027
1.48,0.22187143501892953,0.5013329342572156
1.49,0.22607700456166382,0.25116207811725355
1.5,0.2302207002768854,1.4695761589768238e-15
1.51,0.23427733077565546,-0.2511620781172506
1.52,0.23822197273574255,-0.5013329342572127
1.53,0.24203007178804486,-0.7495252583428998
1.54,0.2456775419363165,-0.9947595486594191
1.55,0.249140863117454,-1.2360679774997883
1.56,0.2523971765169146,-1.472498210738709
1.57,0.25542437726272726,-1.703117166260293
1.58,0.258201204131892,-1.9270146964068622
1.59,0.260707325914771,-2.143307179915986
1.6,0.2629234240962667,-2.351141009169891
1.61,0.2648312715271178,-2.549695958994762
1.62,0.26641380677449217,-2.7381884237147567
1.6300000000000001,0.2676552038580926,-2.915874509685647
1.6400000000000001,0.26854093709622723,-3.0820529711031566
1.6500000000000001,0.2690578408055871,-3.236067977499789
1.6600000000000001,0.26919416361880344,-3.3773117020080625
1.67,0.26893961720509046,-3.505226720175452
1.68,0.2682854192013842,-3.6193082098640756
1.69,0.2672243301842404,-3.7191059435530054
1.7,0.26575068453627504,-3.8042260651806137
1.71,0.2638604150850388,-3.874332644514524
1.72,0.2615510714167967,-3.929149002914754
1.73,0.25882183179265134,-3.9684588052579115
1.74,0.25567350861970833,-3.9921069137130862
1.75,0.2521085474554179,-4.
1.76,0.2481310195487591,-3.9921069137130862
1.77,0.24374660794744263,-3.968458805257912
1.78,0.23896258722571145,-3.9291490029147544
1.79,0.23378779691249355,-3.8743326445145247
1.8,0.2282326087245386,-3.804226065180615
1.81,0.22230888773361626,-3.7191059435530067
1.82,0.21602994762080555,-3.619308209864077
1.83,0.20941050019424465,-3.505226720175454
1.84,0.2024665993693561,-3.3773117020080607
1.85,0.19521557983241847,-3.2360679774997907
1.86,0.1876759906293538,-3.0820529711031543
1.87,0.1798675239416234,-2.9158745096856444
1.8800000000000001,0.17181093933013494,-2.738188423714754
1.8900000000000001,0.1635279837459396,-2.549695958994759
1.9000000000000001,0.15504130762323243,-2.351141009169894
1.9100000000000001,0.14637437738562284,-2.143307179915983
1.92,0.1375513847107952,-1.9270146964068653
1.93,0.12859715291150256,-1.7031171662602962
1.94,0.11953704080220244,-1.4724982107387123
1.95,0.11039684443057537,-1.2360679774997916
1.96,0.1012026970616146,-0.9947595486594224
1.97,0.09198096780884935,-0.7495252583429032
1.98,0.08275815931264162,-0.501332934257216
1.99,0.07356080486923203,-0.25116207811725405
2.,0.06441536541641552,-1.959434878635765e-15
2.0100000000000002,0.055348126782259,0.2511620781172572
2.02,0.04638509760228522,0.5013329342572121
2.0300000000000002,0.03755190830787995,0.7495252583428994
2.04,0.02887371158447447,0.9947595486594186
2.05,0.02037508469225206,1.236067977499781
2.06,0.012079934034797901,1.4724982107387086
2.07,0.0040114023522198495,1.7031171662602862
2.08,-0.003808221095066989,1.9270146964068617
2.09,-0.011357586997488105,2.14330717991598
2.1,-0.01861636878121265,2.3511410091698908
2.11,-0.025565341380140924,2.5496959589947563
2.12,-0.032186455684169495,2.7381884237147562
2.13,-0.03846290836995827,2.9158745096856418
2.14,-0.04437920683866693,3.0820529711031566
2.15,-0.049921229004407944,3.2360679774997885
2.16,-0.05507627769750635,3.377311702008062
2.17,-0.05983312946788325,3.505226720175452
2.18,-0.0641820775959863,3.6193082098640783
2.19,-0.0681149691415411,3.7191059435530054
2.2,-0.07162523588392647,3.804226065180616
2.21,-0.07470791903207485,3.8743326445145234
2.22,-0.07735968760638479,3.9291490029147553
2.23,-0.0795788504201001,3.9684588052579115
2.24,-0.08136536161286984,3.9921069137130867
2.25,-0.082720819714638,4.
2.2600000000000002,-0.08364846024354683,3.9921069137130862
2.27,-0.08415314186704638,3.968458805257912
2.2800000000000002,-0.08424132618080653,3.9291490029147544
2.29,-0.08392105118520421,3.8743326445145247
2.3000000000000003,-0.08320189856403457,3.804226065180613
2.31,-0.0820949548945417,3.719105943553007
2.32,-0.08061276694182115,3.6193082098640805
2.33,-0.07876929121397575,3.505226720175454
2.34,-0.07657983797706504,3.3773117020080647
2.35,-0.0740610099507385,3.236067977499791
2.36,-0.07123063592643845,3.0820529711031592
2.37,-0.06810769957008864,2.9158745096856444
2.38,-0.06471226369018963,2.7381884237147593
2.39,-0.06106539027012782,2.5496959589947594
2.4,-0.0571890565802239,2.3511410091698943
2.41,-0.05310606770050966,2.1433071799159835
2.42,-0.0488399657993857,1.9270146964068657
2.43,-0.04441493652611276,1.7031171662602902
2.44,-0.039855712886475776,1.4724982107387128
2.45,-0.0351874769808814,1.2360679774997851
2.46,-0.03043575999259759,0.9947595486594228
2.47,-0.02562634082072879,0.7495252583428967
2.48,-0.02078514375788471,0.5013329342572166
2.49,-0.015938135616242608,0.25116207811724744
2.5,-0.01111122270790266,2.4492935982947065e-15
2.5100000000000002,-0.0063301480859896675,-0.2511620781172567
2.52,-0.0016203894519275387,-0.5013329342572117
2.5300000000000002,0.0029929418683133113,-0.7495252583428988
2.54,0.0074852004804302034,-0.9947595486594181
2.5500000000000003,0.011832304617683226,-1.236067977499794
2.56,0.016010831591032473,-1.4724982107387148
2.57,0.01999811061696255,-1.7031171662602793
2.58,0.023772312656765656,-1.9270146964068613
2.59,0.02731253691287535,-2.1433071799159853
2.6,0.030598893641025623,-2.3511410091698903
2.61,0.03361258295155544,-2.549695958994756
2.62,0.03633596928900935,-2.7381884237147505
2.63,0.038752651296250044,-2.9158745096856413
2.64,0.040847526787506944,-3.0820529711031606
2.65,0.04260685257409552,-3.236067977499784
2.66,0.04401829890686194,-3.377311702008062
2.67,0.045070998320640626,-3.5052267201754552
2.68,0.045755588688133016,-3.6193082098640783
2.69,0.04606425031344359,-3.7191059435530054
2.7,0.045990736919052706,-3.8042260651806137
2.71,0.04553040040409978,-3.8743326445145234
2.72,0.04468020927643557,-3.929149002914756
2.73,0.04343876068587506,-3.9684588052579106
2.74,0.04180628601132879,-3.9921069137130867
2.75,0.039784649979944006,-4.
2.7600000000000002,0.037377343321903865,-3.9921069137130862
2.77,0.034589468990055015,-3.968458805257911
2.7800000000000002,0.03142772199892735,-3.929149002914755
2.79,0.027900362962896864,-3.8743326445145247
2.8000000000000003,0.024017185438103633,-3.804226065180615
2.81,0.01978947719720481,-3.719105943553007
2.82,0.015229975589973632,-3.6193082098640805
2.83,0.010352817166109014,-3.505226720175458
2.84,0.0051734817592622405,-3.3773117020080647
2.85,-0.00029126874685789705,-3.236067977499787
2.86,-0.006023456728436085,-3.082052971103164
2.87,-0.01200395994567904,-2.9158745096856453
2.88,-0.018212587200221328,-2.7381884237147545
2.89,-0.02462815822703565,-2.54969595899476
2.9,-0.031228587505343335,-2.3511410091698948
2.91,-0.037990971657565376,-2.14330717991599
2.92,-0.04489168009119345,-1.9270146964068662
2.93,-0.05190644852565362,-1.7031171662602842
2.94,-0.05901047503485045,-1.47249821073872
2.95,-0.06617851822615857,-1.2360679774997856
2.96,-0.07338499716817871,-0.9947595486594164
2.97,-0.08060409267269823,-0.7495252583428972
2.98,-0.08780984953092286,-0.501332934257217
2.99,-0.09497627930030403,-0.251162078117255
3.,-0.10207746323608871,-2.9391523179536475e-15
